"﻿STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE"
"42,071,001100,3460,+40.034650,-076.321227"
"42,071,001200,5087,+40.024959,-076.316406"
"42,071,001400,5188,+40.030894,-076.308454"
"42,071,010102,3792,+40.234178,-076.137135"
"42,071,010103,3555,+40.275367,-076.132821"
"42,071,010104,3901,+40.249654,-076.171227"
"42,071,010201,4840,+40.221939,-076.293089"
"42,071,010202,6021,+40.217673,-076.231237"
"42,071,010301,4592,+40.194576,-076.378838"
"42,071,010302,5618,+40.154439,-076.368506"
"42,071,010400,5046,+40.162972,-076.396973"
"42,071,010501,4489,+40.183340,-076.469071"
"42,071,010502,7535,+40.129191,-076.460010"
"42,071,010601,4835,+40.176557,-076.580648"
"42,071,010602,5864,+40.140598,-076.554051"
"42,071,010701,6025,+40.159592,-076.600546"
"42,071,010702,5636,+40.147700,-076.598072"
"42,071,010802,3361,+40.108378,-076.672893"
"42,071,010803,4641,+40.142258,-076.635858"
"42,071,010804,4303,+40.123171,-076.597560"
"42,071,010901,4449,+40.107943,-076.516789"
"42,071,010902,3876,+40.113790,-076.510141"
"42,071,011000,2623,+40.057608,-076.554036"
"42,071,011101,5028,+40.074380,-076.579346"
"42,071,011102,3656,+40.087458,-076.536056"
"42,071,011200,1982,+40.030881,-076.502818"
"42,071,011300,4076,+40.038765,-076.496859"
"42,071,011400,4149,+40.031013,-076.493680"
"42,071,011502,6066,+40.049863,-076.475129"
"42,071,011503,3994,+40.051464,-076.416919"
"42,071,011504,6227,+40.066654,-076.436654"
"42,071,011505,3750,+40.039895,-076.437597"
"42,071,011600,6184,+40.102746,-076.357049"
"42,071,011701,5077,+40.047781,-076.360179"
"42,071,011704,4484,+40.061169,-076.378796"
"42,071,011705,6543,+40.072518,-076.365949"
"42,071,011706,2974,+40.088358,-076.416647"
"42,071,011707,5615,+40.079387,-076.398924"
"42,071,011801,3198,+40.072620,-076.273813"
"42,071,011802,6132,+40.060190,-076.290523"
"42,071,011803,7183,+40.081498,-076.292827"
"42,071,011805,3143,+40.057889,-076.321971"
"42,071,011806,3820,+40.081612,-076.325878"
"42,071,011807,5415,+40.096467,-076.320274"
"42,071,011901,6662,+40.114349,-076.328373"
"42,071,011903,3977,+40.101697,-076.265830"
"42,071,011904,4890,+40.106677,-076.295485"
"42,071,012001,5247,+40.151894,-076.297770"
"42,071,012002,4134,+40.155762,-076.308942"
"42,071,012103,4121,+40.177113,-076.306088"
"42,071,012105,3885,+40.169631,-076.284585"
"42,071,012106,4335,+40.150529,-076.246514"
"42,071,012107,6681,+40.140385,-076.301133"
"42,071,012200,7096,+40.176167,-076.172727"
"42,071,012301,3545,+40.186383,-076.181466"
"42,071,012302,3153,+40.180637,-076.191636"
"42,071,012402,4171,+40.158269,-076.204687"
"42,071,012403,4405,+40.183677,-076.208183"
"42,071,012404,5943,+40.177862,-076.162232"
"42,071,012501,7029,+40.240261,-076.082776"
"42,071,012502,5654,+40.208311,-076.119952"
"42,071,012601,7557,+40.197364,-076.031790"
"42,071,012602,4609,+40.139684,-075.953255"
"42,071,012701,4039,+40.149301,-076.038659"
"42,071,012702,4017,+40.105461,-076.035593"
"42,071,012800,5743,+40.102494,-076.088351"
"42,071,012900,7144,+40.106743,-076.088015"
"42,071,013001,4471,+40.132988,-076.211601"
"42,071,013002,4089,+40.114947,-076.162315"
"42,071,013101,5204,+40.081751,-076.207459"
"42,071,013102,3717,+40.087767,-076.167756"
"42,071,013202,6042,+40.034895,-076.251259"
"42,071,013203,5470,+40.064294,-076.243813"
"42,071,013204,7226,+40.030643,-076.211183"
"42,071,013301,4471,+40.022385,-076.274170"
"42,071,013303,5242,+39.977378,-076.265490"
"42,071,013305,3507,+39.996485,-076.285743"
"42,071,013306,5294,+40.007865,-076.244249"
"42,071,013400,3016,+40.038299,-076.280427"
"42,071,013502,4675,+40.030602,-076.334561"
"42,071,013503,2579,+40.045003,-076.331886"
"42,071,013504,6492,+40.011796,-076.317806"
"42,071,013505,4371,+40.017757,-076.333311"
"42,071,013601,3453,+40.001604,-076.351829"
"42,071,013602,5183,+39.997295,-076.362278"
"42,071,013701,5268,+40.030148,-076.353026"
"42,071,013703,6487,+40.032543,-076.398264"
"42,071,013704,3912,+40.008779,-076.384590"
"42,071,013800,3850,+39.980976,-076.422710"
"42,071,013901,5474,+39.968851,-076.294492"
"42,071,013902,3914,+39.940082,-076.349678"
"42,071,014000,7574,+39.969082,-076.186084"
"42,071,014101,5652,+40.037550,-076.110384"
"42,071,014102,5672,+39.988928,-076.106257"
"42,071,014201,5657,+40.066898,-075.983742"
"42,071,014202,5837,+39.999913,-076.009149"
"42,071,014301,3181,+39.926236,-076.074251"
"42,071,014302,4648,+39.950983,-076.011665"
"42,071,014401,6995,+39.910497,-076.227018"
"42,071,014402,5082,+39.906174,-076.152344"
"42,071,014501,5221,+39.881790,-076.307842"
"42,071,014502,5775,+39.788339,-076.203301"
"42,071,014601,3936,+39.863453,-076.181300"
"42,071,014603,3883,+39.856304,-076.071320"
"42,071,014604,4118,+39.782825,-076.104734"
"42,071,014700,4381,+40.032888,-076.297122"
"42,073,000100,4343,+41.019641,-080.338702"
"42,073,000200,2020,+41.002657,-080.325326"
"42,073,000300,3698,+41.008899,-080.343234"
"42,073,000400,1776,+41.002828,-080.357185"
"42,073,000600,950,+41.000255,-080.334612"
"42,073,000700,1808,+40.992584,-080.337853"
"42,073,000800,4020,+40.986195,-080.327442"
"42,073,000900,1692,+40.984384,-080.344594"
"42,073,001000,1619,+40.976134,-080.375662"
"42,073,010100,3790,+41.049625,-080.202529"
"42,073,010201,3609,+41.061171,-080.349091"
"42,073,010202,4983,+41.068320,-080.309456"
"42,073,010300,2092,+41.119113,-080.333392"
"42,073,010400,3102,+41.092935,-080.463776"
"42,073,010500,2708,+41.029146,-080.464512"
"42,073,010600,2260,+41.006415,-080.391500"
"42,073,010700,2746,+41.001961,-080.371413"
"42,073,010800,6234,+41.034557,-080.348782"
"42,073,010900,2913,+40.960937,-080.225842"
"42,073,011000,4798,+40.960463,-080.292760"
"42,073,011100,3961,+40.955166,-080.337020"
"42,073,011200,2423,+40.976478,-080.472575"
"42,073,011300,4158,+40.917867,-080.442457"
"42,073,011400,1931,+40.883219,-080.360405"
"42,073,011500,3960,+40.882053,-080.251840"
"42,073,011600,3895,+40.868327,-080.279841"
"42,073,011700,1992,+40.860937,-080.267902"
"42,073,011800,2589,+40.856723,-080.289863"
"42,075,000100,5172,+40.337001,-076.419268"
"42,075,000200,5243,+40.331707,-076.430389"
"42,075,000300,4309,+40.344657,-076.431025"
"42,075,000401,4173,+40.348760,-076.424840"
"42,075,000402,4140,+40.347930,-076.416036"
"42,075,000500,3777,+40.342500,-076.403855"
"42,075,002000,2991,+40.436405,-076.519214"
"42,075,002100,5132,+40.437610,-076.414429"
"42,075,002200,6699,+40.415370,-076.473221"
"42,075,002300,2658,+40.395177,-076.581429"
"42,075,002400,2269,+40.355308,-076.536422"
"42,075,002500,4757,+40.330648,-076.511044"
"42,075,002600,2013,+40.336611,-076.474804"
"42,075,002701,6007,+40.363798,-076.444305"
"42,075,002702,6034,+40.361711,-076.392196"
"42,075,002801,4940,+40.384861,-076.331330"
"42,075,002802,4408,+40.382588,-076.307406"
"42,075,002900,3094,+40.373289,-076.304544"
"42,075,003000,5864,+40.345380,-076.224267"
"42,075,003100,4095,+40.295358,-076.292802"
"42,075,003200,5402,+40.320611,-076.377741"
"42,075,003300,2336,+40.341652,-076.389615"
"42,075,003400,2678,+40.326624,-076.407829"
"42,075,003500,5629,+40.319019,-076.446137"
"42,075,003600,3693,+40.336361,-076.446795"
"42,075,003700,3438,+40.297543,-076.517867"
"42,075,003801,3597,+40.325632,-076.581018"
"42,075,003802,5314,+40.298422,-076.585176"
"42,075,003901,3802,+40.312939,-076.597295"
"42,075,003902,4028,+40.305502,-076.592596"
"42,075,004000,8776,+40.266734,-076.567489"
"42,075,004100,2185,+40.264533,-076.449663"
"42,075,004200,4604,+40.271880,-076.410247"
"42,077,000101,3974,+40.628779,-075.430383"
"42,077,000102,4551,+40.620858,-075.437313"
"42,077,000400,3790,+40.615568,-075.462158"
"42,077,000500,2709,+40.608883,-075.460635"
"42,077,000600,6235,+40.591813,-075.451204"
"42,077,000700,4222,+40.615404,-075.473519"
"42,077,000800,4322,+40.611943,-075.471665"
"42,077,000900,1994,+40.608429,-075.467624"
"42,077,001000,3279,+40.607461,-075.471945"
"42,077,001200,2324,+40.602186,-075.466136"
"42,077,001401,8022,+40.589958,-075.472088"
"42,077,001402,2259,+40.567969,-075.489087"
"42,077,001501,7159,+40.578667,-075.462855"
"42,077,001502,7566,+40.566590,-075.466006"
"42,077,001600,3742,+40.611621,-075.478383"
"42,077,001700,5039,+40.609594,-075.482565"
"42,077,001800,5086,+40.604008,-075.478777"
"42,077,001900,4633,+40.608229,-075.492406"
"42,077,002000,5857,+40.601357,-075.487639"
"42,077,002100,7406,+40.594812,-075.487519"
"42,077,002201,4759,+40.607972,-075.503748"
"42,077,002202,4023,+40.597604,-075.501931"
"42,077,002302,3216,+40.587954,-075.508361"
"42,077,002303,2769,+40.593246,-075.537692"
"42,077,002304,4509,+40.601960,-075.516030"
"42,077,005100,4283,+40.752101,-075.611168"
"42,077,005200,6551,+40.731321,-075.630866"
"42,077,005301,3324,+40.699501,-075.690274"
"42,077,005302,4232,+40.670072,-075.778201"
"42,077,005401,2292,+40.634890,-075.656290"
"42,077,005402,4976,+40.600373,-075.700862"
"42,077,005503,4166,+40.690423,-075.574910"
"42,077,005504,4595,+40.692003,-075.548666"
"42,077,005505,3210,+40.680882,-075.613610"
"42,077,005506,3684,+40.648198,-075.598542"
"42,077,005601,5365,+40.682833,-075.522464"
"42,077,005602,5423,+40.659538,-075.494007"
"42,077,005702,4747,+40.639497,-075.474510"
"42,077,005703,3990,+40.625404,-075.474812"
"42,077,005704,3561,+40.619721,-075.489625"
"42,077,005705,6087,+40.636192,-075.499875"
"42,077,005800,3348,+40.670548,-075.495781"
"42,077,005901,6518,+40.653298,-075.466151"
"42,077,005902,1689,+40.643713,-075.434669"
"42,077,006001,4894,+40.620544,-075.515215"
"42,077,006002,6313,+40.615278,-075.562708"
"42,077,006101,4196,+40.580822,-075.537871"
"42,077,006102,5677,+40.599886,-075.535911"
"42,077,006203,9604,+40.579564,-075.581690"
"42,077,006204,3964,+40.593712,-075.602616"
"42,077,006205,5355,+40.557381,-075.642216"
"42,077,006206,7454,+40.544072,-075.624492"
"42,077,006302,7818,+40.512373,-075.592694"
"42,077,006303,3257,+40.515684,-075.554756"
"42,077,006304,4023,+40.558873,-075.535452"
"42,077,006305,6915,+40.555253,-075.558368"
"42,077,006309,3896,+40.544029,-075.585676"
"42,077,006310,4970,+40.535559,-075.544786"
"42,077,006311,4150,+40.533827,-075.584502"
"42,077,006312,3250,+40.527100,-075.562839"
"42,077,006401,2846,+40.519872,-075.509790"
"42,077,006402,4883,+40.488044,-075.521152"
"42,077,006500,5775,+40.531512,-075.495359"
"42,077,006600,5925,+40.540426,-075.499118"
"42,077,006701,4796,+40.592032,-075.427278"
"42,077,006702,2776,+40.574588,-075.434912"
"42,077,006703,6049,+40.568410,-075.505534"
"42,077,006800,4832,+40.603000,-075.395416"
"42,077,006902,2449,+40.510667,-075.391769"
"42,077,006903,6957,+40.543999,-075.387960"
"42,077,006905,5468,+40.513952,-075.411907"
"42,077,006906,4546,+40.537543,-075.427723"
"42,077,007000,3861,+40.479104,-075.455250"
"42,077,009100,3741,+40.637474,-075.403293"
"42,077,009200,3846,+40.641266,-075.418000"
"42,077,009300,3386,+40.627180,-075.409812"
"42,077,009400,4118,+40.619872,-075.406587"
"42,077,009500,4681,+40.620872,-075.390393"
"42,077,009601,3106,+40.614932,-075.436904"
"42,077,009602,5360,+40.607872,-075.447176"
"42,077,009700,3934,+40.600289,-075.474106"
"42,079,200100,3960,+41.245854,-075.881637"
"42,079,200200,3683,+41.243802,-075.902061"
"42,079,200300,1867,+41.239647,-075.915217"
"42,079,200400,2632,+41.234250,-075.909527"
"42,079,200500,2662,+41.239692,-075.897536"
"42,079,200600,2253,+41.227111,-075.898205"
"42,079,200700,3721,+41.232268,-075.894455"
"42,079,200800,3740,+41.233349,-075.885027"
"42,079,200900,3252,+41.236956,-075.877453"
"42,079,201000,2858,+41.239016,-075.868845"
"42,079,201100,1342,+41.249962,-075.871344"
"42,079,201200,2686,+41.255259,-075.871251"
"42,079,201300,2253,+41.255439,-075.863105"
"42,079,201400,2390,+41.246951,-075.862998"
"42,079,201500,2320,+41.257653,-075.844370"
"42,079,201600,2739,+41.265723,-075.839349"
"42,079,210100,3186,+41.315284,-075.753382"
"42,079,210200,2539,+41.322657,-075.747889"
"42,079,210300,2507,+41.337434,-075.743026"
"42,079,210400,1329,+41.328560,-075.773872"
"42,079,210500,5036,+41.347232,-075.761345"
"42,079,210600,2704,+41.316975,-075.794834"
"42,079,210700,1742,+41.336204,-075.783404"
"42,079,210800,3145,+41.324294,-075.784530"
"42,079,211000,4652,+41.330344,-075.800543"
"42,079,211101,5514,+41.326075,-075.821685"
"42,079,211102,2051,+41.385949,-075.841748"
"42,079,211201,2694,+41.331850,-075.967176"
"42,079,211203,1716,+41.381207,-075.895663"
"42,079,211204,6630,+41.345623,-075.953192"
"42,079,211205,2469,+41.351814,-075.987574"
"42,079,211301,4631,+41.278120,-075.993426"
"42,079,211302,3346,+41.303791,-076.035898"
"42,079,211303,2788,+41.361223,-076.040225"
"42,079,211304,1993,+41.336576,-076.091499"
"42,079,211400,7108,+41.320861,-075.922469"
"42,079,211500,2638,+41.317765,-075.850987"
"42,079,211600,3102,+41.310462,-075.835536"
"42,079,211701,4921,+41.301088,-075.803546"
"42,079,211702,1451,+41.291008,-075.792299"
"42,079,211800,1981,+41.256013,-075.815412"
"42,079,211900,5995,+41.280085,-075.838164"
"42,079,212000,1832,+41.272501,-075.854745"
"42,079,212100,4239,+41.283949,-075.873881"
"42,079,212200,5021,+41.294452,-075.877920"
"42,079,212300,2711,+41.284522,-075.893548"
"42,079,212700,5217,+41.269481,-075.895395"
"42,079,212800,3441,+41.267996,-075.882268"
"42,079,212900,1451,+41.262587,-075.889649"
"42,079,213000,1479,+41.259024,-075.894692"
"42,079,213100,1761,+41.255491,-075.887627"
"42,079,213200,4929,+41.266758,-075.908314"
"42,079,213300,1582,+41.279453,-075.905440"
"42,079,213400,4225,+41.260205,-075.928759"
"42,079,213600,2153,+41.243800,-075.941173"
"42,079,213700,2005,+41.242026,-075.952581"
"42,079,213800,1605,+41.237783,-075.959565"
"42,079,213900,1717,+41.235859,-075.997235"
"42,079,214100,3500,+41.202938,-076.007769"
"42,079,214200,2950,+41.203217,-075.995593"
"42,079,214300,2121,+41.192924,-075.988118"
"42,079,214400,2057,+41.193479,-076.002393"
"42,079,214500,1742,+41.234039,-075.931787"
"42,079,214600,4095,+41.226176,-075.916494"
"42,079,214900,1458,+41.214355,-075.902821"
"42,079,215000,1528,+41.194015,-075.939263"
"42,079,215100,2596,+41.214135,-075.900964"
"42,079,215200,3183,+41.228419,-075.868724"
"42,079,215300,3982,+41.197466,-075.761864"
"42,079,215400,2489,+41.079448,-075.786622"
"42,079,215501,4703,+41.158439,-075.878811"
"42,079,215502,5722,+41.123837,-075.916699"
"42,079,215503,3632,+41.147497,-075.937465"
"42,079,215504,3796,+41.121785,-076.004400"
"42,079,215600,4433,+41.180444,-076.045395"
"42,079,215701,2223,+41.234774,-076.106944"
"42,079,215702,2667,+41.192965,-076.162526"
"42,079,215800,2726,+41.280066,-076.160939"
"42,079,215900,3485,+41.212365,-076.257207"
"42,079,216100,4027,+41.079324,-076.204477"
"42,079,216200,5035,+41.071993,-076.151453"
"42,079,216400,1909,+40.962796,-076.158619"
"42,079,216501,1825,+40.991386,-076.061489"
"42,079,216502,3846,+40.995334,-076.072265"
"42,079,216601,3239,+41.019477,-075.983972"
"42,079,216602,6246,+41.041341,-075.965586"
"42,079,216700,3833,+41.019560,-075.896834"
"42,079,216800,3516,+41.026274,-075.847346"
"42,079,216900,4696,+40.983214,-075.953520"
"42,079,217001,2339,+40.943360,-076.026321"
"42,079,217002,3125,+40.978834,-075.992968"
"42,079,217100,3908,+40.965009,-075.964820"
"42,079,217200,3906,+40.950954,-075.970905"
"42,079,217300,3671,+40.942394,-075.965039"
"42,079,217400,1751,+40.949912,-075.979852"
"42,079,217500,3380,+40.956428,-075.976546"
"42,079,217600,3721,+40.961343,-075.974743"
"42,079,217700,5490,+40.967749,-075.980161"
"42,079,217800,4136,+40.961731,-075.985864"
"42,079,217900,5163,+40.961383,-075.996847"
"42,079,218000,4150,+41.213693,-075.947691"
"42,081,000100,3254,+41.255877,-076.996198"
"42,081,000200,2130,+41.251850,-077.013977"
"42,081,000300,5766,+41.242667,-077.031504"
"42,081,000400,3902,+41.242927,-077.014447"
"42,081,000500,2555,+41.247527,-077.001240"
"42,081,000600,2475,+41.247239,-076.992859"
"42,081,000800,2276,+41.236611,-077.024401"
"42,081,000900,2301,+41.234882,-077.055132"
"42,081,001000,3095,+41.239597,-077.062933"
"42,081,010100,2193,+41.475587,-077.115689"
"42,081,010200,1014,+41.303662,-077.361390"
"42,081,010300,3253,+41.262491,-077.208922"
"42,081,010400,4931,+41.327533,-077.060293"
"42,081,010501,1797,+41.403100,-076.903879"
"42,081,010502,3804,+41.316730,-076.917746"
"42,081,010600,4318,+41.247651,-076.617560"
"42,081,010700,6247,+41.251874,-076.732042"
"42,081,010800,7191,+41.210645,-076.775503"
"42,081,010900,2834,+41.256540,-076.871667"
"42,081,011000,4750,+41.253357,-076.916255"
"42,081,011100,5697,+41.256567,-076.963801"
"42,081,011200,5864,+41.273808,-076.984918"
"42,081,011301,2046,+41.233599,-077.149217"
"42,081,011302,4975,+41.259024,-077.063702"
"42,081,011400,1654,+41.212691,-077.066614"
"42,081,011601,1200,+41.222648,-077.035456"
"42,081,011603,2225,+41.226835,-077.013051"
"42,081,011604,4036,+41.229646,-076.994504"
"42,081,011701,4256,+41.187772,-076.853838"
"42,081,011702,3301,+41.153795,-076.971313"
"42,081,011800,3154,+41.161690,-077.171579"
"42,081,011900,5694,+41.200964,-077.267691"
"42,083,420100,3318,+41.972734,-078.674042"
"42,083,420200,2778,+41.951718,-078.648942"
"42,083,420300,2459,+41.959231,-078.654193"
"42,083,420400,2611,+41.965230,-078.634960"
"42,083,420500,2851,+41.947223,-078.584216"
"42,083,420600,5152,+41.941597,-078.398197"
"42,083,420700,4357,+41.819683,-078.282916"
"42,083,420800,3640,+41.798847,-078.445226"
"42,083,420900,2069,+41.734730,-078.637842"
"42,083,421000,5378,+41.891815,-078.674246"
"42,083,421100,3501,+41.675122,-078.814809"
"42,083,421200,2318,+41.656796,-078.821675"
"42,085,030100,1934,+41.231762,-080.516633"
"42,085,030300,3182,+41.240265,-080.498682"
"42,085,030400,2701,+41.234857,-080.486800"
"42,085,030500,2385,+41.223289,-080.491395"
"42,085,030900,2562,+41.210672,-080.486757"
"42,085,031100,1532,+41.214725,-080.472122"
"42,085,031200,5487,+41.215585,-080.434106"
"42,085,031300,2618,+41.249382,-080.428625"
"42,085,031400,5472,+41.240127,-080.469180"
"42,085,031700,2476,+41.255949,-080.478846"
"42,085,031800,4729,+41.433526,-080.206598"
"42,085,031900,4682,+41.410244,-080.359566"
"42,085,032000,4850,+41.428581,-080.433945"
"42,085,032100,2752,+41.405466,-080.390635"
"42,085,032200,2788,+41.403076,-080.375857"
"42,085,032300,3229,+41.290445,-080.467976"
"42,085,032401,1477,+41.326032,-080.424672"
"42,085,032402,1641,+41.340485,-080.402390"
"42,085,032403,2520,+41.326186,-080.315521"
"42,085,032502,2199,+41.273673,-080.115235"
"42,085,032503,1652,+41.336019,-080.187272"
"42,085,032504,2796,+41.341400,-080.082464"
"42,085,032505,1458,+41.403686,-080.085770"
"42,085,032601,5741,+41.245217,-080.272759"
"42,085,032602,4779,+41.214847,-080.216232"
"42,085,032701,4340,+41.165642,-080.453321"
"42,085,032702,2471,+41.200636,-080.352561"
"42,085,032801,3519,+41.173439,-080.058194"
"42,085,032802,1957,+41.167920,-080.108312"
"42,085,032900,3191,+41.163799,-080.083981"
"42,085,033000,4728,+41.155457,-080.085365"
"42,085,033100,4678,+41.135721,-080.208852"
"42,085,033200,2945,+41.227098,-080.502775"
"42,085,033300,2881,+41.258090,-080.495403"
"42,085,033400,2300,+41.209499,-080.498941"
"42,087,960100,4018,+40.722280,-077.555485"
"42,087,960200,4112,+40.674756,-077.614225"
"42,087,960300,5627,+40.592331,-077.747319"
"42,087,960400,2847,+40.405300,-077.837797"
"42,087,960500,3596,+40.503036,-077.726735"
"42,087,960600,5193,+40.571762,-077.612751"
"42,087,960700,2342,+40.604960,-077.566042"
"42,087,960800,3865,+40.597628,-077.582083"
"42,087,960900,2372,+40.591338,-077.566700"
"42,087,961000,1991,+40.635519,-077.561959"
"42,087,961101,3413,+40.618798,-077.535841"
"42,087,961102,3799,+40.632985,-077.568322"
"42,087,961200,2968,+40.683901,-077.419473"
"42,089,300101,3678,+41.109384,-075.204684"
"42,089,300103,3587,+41.105483,-075.134171"
"42,089,300104,3020,+41.090175,-075.164482"
"42,089,300201,4053,+41.184269,-075.257795"
"42,089,300203,3089,+41.124658,-075.360340"
"42,089,300204,2899,+41.118747,-075.284000"
"42,089,300308,2882,+41.169236,-075.382231"
"42,089,300311,2126,+41.115711,-075.442153"
"42,089,300312,2111,+41.127422,-075.571551"
"42,089,300313,1956,+41.167356,-075.523298"
"42,089,300314,2343,+41.141057,-075.397817"
"42,089,300315,3223,+41.011287,-075.500369"
"42,089,300316,3814,+41.045058,-075.453570"
"42,089,300317,3965,+41.167955,-075.346721"
"42,089,300318,1926,+41.218582,-075.354704"
"42,089,300319,2874,+41.182776,-075.363693"
"42,089,300320,1738,+41.097069,-075.515692"
"42,089,300321,2340,+41.092596,-075.410554"
"42,089,300322,2948,+41.200845,-075.378972"
"42,089,300323,1911,+41.209153,-075.366650"
"42,089,300401,4670,+41.075487,-075.325026"
"42,089,300404,5104,+41.034396,-075.285765"
"42,089,300405,1110,+41.053869,-075.248213"
"42,089,300406,3153,+40.988779,-075.329661"
"42,089,300407,3425,+41.011567,-075.370763"
"42,089,300501,3267,+41.003792,-075.135778"
"42,089,300502,5375,+41.033372,-075.159389"
"42,089,300600,4398,+41.008842,-075.179889"
"42,089,300700,5271,+40.996296,-075.175880"
"42,089,300801,2640,+40.980970,-075.199186"
"42,089,300802,3287,+40.988549,-075.194996"
"42,089,300901,4600,+40.995318,-075.213507"
"42,089,300902,1670,+41.012830,-075.197609"
"42,089,301002,2753,+40.971586,-075.220954"
"42,089,301003,3203,+41.043365,-075.199524"
"42,089,301004,4691,+41.034781,-075.241698"
"42,089,301005,2917,+41.008510,-075.243415"
"42,089,301101,5690,+40.951153,-075.303834"
"42,089,301102,2907,+40.934630,-075.274395"
"42,089,301202,4572,+40.925391,-075.394853"
"42,089,301203,5475,+40.888021,-075.370742"
"42,089,301204,4162,+40.973101,-075.466164"
"42,089,301206,3299,+40.992399,-075.435524"
"42,089,301207,4690,+40.968807,-075.408854"
"42,089,301302,2596,+40.859952,-075.458371"
"42,089,301303,3358,+40.933816,-075.520752"
"42,089,301304,4115,+40.927872,-075.477537"
"42,089,301403,2998,+41.065161,-075.081165"
"42,089,301404,1719,+41.055050,-075.065752"
"42,089,301405,3348,+41.092335,-075.088807"
"42,089,301406,1381,+41.102664,-075.058695"
"42,091,200103,4396,+40.151958,-075.054647"
"42,091,200104,4446,+40.136560,-075.032814"
"42,091,200105,2965,+40.115526,-075.056574"
"42,091,200106,2110,+40.123634,-075.075039"
"42,091,200200,1272,+40.133647,-075.061502"
"42,091,200301,6749,+40.172324,-075.119674"
"42,091,200305,2237,+40.176028,-075.089441"
"42,091,200306,3781,+40.167154,-075.086088"
"42,091,200307,3387,+40.152869,-075.115521"
"42,091,200308,4184,+40.149503,-075.124229"
"42,091,200309,2770,+40.140191,-075.106157"
"42,091,200310,3008,+40.146884,-075.097195"
"42,091,200401,3741,+40.173385,-075.108461"
"42,091,200402,4497,+40.183142,-075.101763"
"42,091,200501,4091,+40.195833,-075.124336"
"42,091,200502,5653,+40.182457,-075.130402"
"42,091,200505,6940,+40.212793,-075.200030"
"42,091,200506,4458,+40.190658,-075.172935"
"42,091,200507,5422,+40.177755,-075.152693"
"42,091,200602,8218,+40.235346,-075.248718"
"42,091,200603,3762,+40.259883,-075.243760"
"42,091,200605,6280,+40.230272,-075.213706"
"42,091,200606,3132,+40.248700,-075.232387"
"42,091,200607,4470,+40.252467,-075.221839"
"42,091,200703,4656,+40.271393,-075.265155"
"42,091,200704,3491,+40.258766,-075.280962"
"42,091,200707,4347,+40.284206,-075.292037"
"42,091,200708,6146,+40.274072,-075.309900"
"42,091,200800,3496,+40.277546,-075.298794"
"42,091,200901,4681,+40.247760,-075.280003"
"42,091,200902,1367,+40.242997,-075.281275"
"42,091,200903,5193,+40.234218,-075.281269"
"42,091,200906,2191,+40.235540,-075.264690"
"42,091,200907,2736,+40.241932,-075.293532"
"42,091,200908,2605,+40.248815,-075.291734"
"42,091,201003,5245,+40.218383,-075.271755"
"42,091,201004,5857,+40.230186,-075.300502"
"42,091,201005,3521,+40.213465,-075.314212"
"42,091,201006,2449,+40.199602,-075.290024"
"42,091,201100,3426,+40.211251,-075.275062"
"42,091,201201,6474,+40.196499,-075.245089"
"42,091,201203,3313,+40.182871,-075.220664"
"42,091,201204,2289,+40.168273,-075.237345"
"42,091,201301,3531,+40.160170,-075.220368"
"42,091,201302,3276,+40.152539,-075.221524"
"42,091,201404,4868,+40.152130,-075.190051"
"42,091,201406,5085,+40.137581,-075.158280"
"42,091,201407,2604,+40.120633,-075.170825"
"42,091,201408,4400,+40.157151,-075.163037"
"42,091,201409,4423,+40.173898,-075.188074"
"42,091,201410,2552,+40.161004,-075.209264"
"42,091,201411,2733,+40.144394,-075.210615"
"42,091,201501,3810,+40.105936,-075.077362"
"42,091,201502,2070,+40.109064,-075.093376"
"42,091,201603,4770,+40.141234,-075.129837"
"42,091,201604,3178,+40.134752,-075.134989"
"42,091,201605,3265,+40.131644,-075.142504"
"42,091,201606,2415,+40.127167,-075.129779"
"42,091,201607,3604,+40.125609,-075.122522"
"42,091,201608,4944,+40.124815,-075.110291"
"42,091,201703,3107,+40.122431,-075.153842"
"42,091,201704,3564,+40.113539,-075.162509"
"42,091,201705,4530,+40.105409,-075.149150"
"42,091,201706,4743,+40.113059,-075.140212"
"42,091,201800,3603,+40.106809,-075.124386"
"42,091,201901,5066,+40.092655,-075.097561"
"42,091,201902,5833,+40.081270,-075.110221"
"42,091,202000,2638,+40.082357,-075.089403"
"42,091,202100,4719,+40.095810,-075.130804"
"42,091,202201,4821,+40.064430,-075.099565"
"42,091,202202,3115,+40.055589,-075.115121"
"42,091,202301,4544,+40.076254,-075.122414"
"42,091,202302,2390,+40.076871,-075.134650"
"42,091,202401,3252,+40.072620,-075.147756"
"42,091,202402,4957,+40.063546,-075.131140"
"42,091,202500,6260,+40.085858,-075.164012"
"42,091,202602,2670,+40.090894,-075.142270"
"42,091,202603,3096,+40.098289,-075.156191"
"42,091,202604,2347,+40.102410,-075.167933"
"42,091,203000,3421,+40.122995,-075.228749"
"42,091,203103,3530,+40.100449,-075.262749"
"42,091,203104,4484,+40.091072,-075.250291"
"42,091,203105,5888,+40.084093,-075.271060"
"42,091,203106,2384,+40.080868,-075.289454"
"42,091,203203,4262,+40.155516,-075.308565"
"42,091,203204,7350,+40.176587,-075.291679"
"42,091,203205,2245,+40.152882,-075.243190"
"42,091,203207,3375,+40.156092,-075.276928"
"42,091,203208,3101,+40.135885,-075.261619"
